Narendra Modi	CAMEO_040	Royal Administration (United Kingdom)	20230103	20230103
Royal Administration (United Kingdom)	CAMEO_040	Narendra Modi	20230103	20230103
Narendra Modi	CAMEO_051	Royal Administration (United Kingdom)	20230103	20230103
Member of the Judiciary (Argentina)	CAMEO_030	Newspaper (Argentina)	20230103	20230103
Foreign Affairs (United States)	CAMEO_036	Russia	20230103	20230103
Businessperson (Brazil)	CAMEO_190	Citizen (Brazil)	20230103	20230103
United Arab Emirates	CAMEO_020	UN Security Council	20230103	20230103
China	CAMEO_020	UN Security Council	20230103	20230103
United Arab Emirates	CAMEO_036	UN Security Council	20230103	20230103
China	CAMEO_036	UN Security Council	20230103	20230103
Employee (United Kingdom)	CAMEO_141	Unspecified Actor	20230103	20230103
Priest (India)	CAMEO_142	Unspecified Actor	20230103	20230103
Government (United States)	CAMEO_054	Juan Guaidó	20230103	20230103
Venezuela	CAMEO_010	Juan Guaidó	20230103	20230103
Colombia	CAMEO_174	Police (Ecuador)	20230103	20230103
Finance / Economy / Commerce / Trade Ministry (Cote d'Ivoire)	CAMEO_020	Citizen (Cote d'Ivoire)	20230103	20230103
Citizen (Cote d'Ivoire)	CAMEO_030	Finance / Economy / Commerce / Trade Ministry (Cote d'Ivoire)	20230103	20230103
Other Authorities / Officials (Mexico)	CAMEO_010	Police (Mexico)	20230103	20230103
Israel	CAMEO_190	Iran	20230103	20230103
Hossein Salami	CAMEO_010	Iran	20230103	20230103
Senegal	CAMEO_173	Main Opposition (Senegal)	20230103	20230103
Main Opposition (Senegal)	CAMEO_182	Citizen (Senegal)	20230103	20230103
Citizen (Venezuela)	CAMEO_020	Nicolás Maduro	20230103	20230103
Governor (Argentina)	CAMEO_051	Alberto Fernández	20230103	20230103
Argentina	CAMEO_051	Member of the Judiciary (Argentina)	20230103	20230103
Colombia	CAMEO_173	Citizen (Germany)	20230103	20230103
Hamas	CAMEO_111	Ministry (Israel)	20230103	20230103
International Organization for Migration	CAMEO_010	Immigrants (Libya)	20230103	20230103
Lawyer/Attorney (Honduras)	CAMEO_090	City Mayor (Honduras)	20230103	20230103
Citizen (Jordan)	CAMEO_017	Head of Government (Jordan)	20230103	20230103
Saudi Arabia	CAMEO_111	Ministry (Israel)	20230103	20230103
Foreign Affairs (Saudi Arabia)	CAMEO_010	Saudi Arabia	20230103	20230103
Foreign Affairs (Saudi Arabia)	CAMEO_010	Other Authorities / Officials (Israel)	20230103	20230103
Saudi Arabia	CAMEO_051	Palestinian Territory, Occupied	20230103	20230103
Colombia	CAMEO_160	Police (Ecuador)	20230103	20230103
Ukraine	CAMEO_010	Russia	20230103	20230103
United States	CAMEO_160	Nicolás Maduro	20230103	20230103
United States	CAMEO_051	Juan Guaidó	20230103	20230103
Citizen (Iraq)	CAMEO_141	United States	20230103	20230103
United States	CAMEO_186	Qasem Soleimani	20230103	20230103
United States	CAMEO_186	Military (Iraq)	20230103	20230103
Protester (Iraq)	CAMEO_141	United States	20230103	20230103
Volodymyr Zelensky	CAMEO_046	Justin Trudeau	20230103	20230103
Justin Trudeau	CAMEO_046	Volodymyr Zelensky	20230103	20230103
Alberto Fernández	CAMEO_030	Governor (Argentina)	20230103	20230103
Governor (Argentina)	CAMEO_030	Alberto Fernández	20230103	20230103
Alberto Fernández	CAMEO_112	Member of the Judiciary (Argentina)	20230103	20230103
Governor (Argentina)	CAMEO_112	Member of the Judiciary (Argentina)	20230103	20230103
Juan Guaidó	CAMEO_010	United States	20230103	20230103
Horacio Rodriguez Larreta	CAMEO_051	Justice Department/Ministery (Argentina)	20230103	20230103
National Union Party (United Kingdom)	CAMEO_143	Unspecified Actor	20230103	20230103
Labor Union (United Kingdom)	CAMEO_143	Unspecified Actor	20230103	20230103
Head of Government (South Korea)	CAMEO_010	South Korea	20230103	20230103
Head of Government (South Korea)	CAMEO_010	United States	20230103	20230103
South Korea	CAMEO_040	United States	20230103	20230103
United States	CAMEO_040	South Korea	20230103	20230103
Executive Office of the President	CAMEO_010	South Korea	20230103	20230103
United States	CAMEO_046	South Korea	20230103	20230103
South Korea	CAMEO_046	United States	20230103	20230103
Military Personnel (China)	CAMEO_010	Xi Jinping	20230103	20230103
Military (Ukraine)	CAMEO_190	Russian Ground Forces	20230103	20230103
Blogger (Russia)	CAMEO_111	Military (Russia)	20230103	20230103
Lawmaker (Russia)	CAMEO_111	Military (Russia)	20230103	20230103
Uzbekistan	CAMEO_010	Military (Russia)	20230103	20230103
Defense / Security Ministry (Russia)	CAMEO_010	Military (Ukraine)	20230103	20230103
Government (Hong Kong)	CAMEO_010	Business (Hong Kong)	20230103	20230103
China	CAMEO_020	Head of Government (China)	20230103	20230103
Head of Government (China)	CAMEO_036	Xi Jinping	20230103	20230103
Head of Government (Turkmenistan)	CAMEO_036	China	20230103	20230103
Court Judge (Argentina)	CAMEO_114	Security Council (Argentina)	20230103	20230103
Immigrants (Mexico)	CAMEO_141	Unspecified Actor	20230103	20230103
Latin America	CAMEO_040	Head of Government (Brazil)	20230103	20230103
Head of Government (Brazil)	CAMEO_040	Latin America	20230103	20230103
Member of the Judiciary (Chile)	CAMEO_010	Head of Government (Chile)	20230103	20230103
Member of the Judiciary (Chile)	CAMEO_010	Congress (Chile)	20230103	20230103
Recep Tayyip Erdoğan	CAMEO_040	Syria	20230103	20230103
Syria	CAMEO_040	Recep Tayyip Erdoğan	20230103	20230103
Russia	CAMEO_010	Military (Ukraine)	20230103	20230103
Governor (Russia)	CAMEO_010	Military (Russia)	20230103	20230103
Alberto Fernández	CAMEO_040	Governor (Argentina)	20230103	20230103
Alberto Fernández	CAMEO_042	People Associated with the Opposition (Argentina)	20230103	20230103
Governor (Argentina)	CAMEO_040	Alberto Fernández	20230103	20230103
People Associated with the Opposition (Argentina)	CAMEO_043	Alberto Fernández	20230103	20230103
Defense / Security Ministry (Russia)	CAMEO_010	Ukraine	20230103	20230103
Ukraine	CAMEO_194	Russia	20230103	20230103
Argentina	CAMEO_173	Men (Argentina)	20230103	20230103
Lawyer/Attorney (Argentina)	CAMEO_090	Citizen (Argentina)	20230103	20230103
Border Patrol (United States)	CAMEO_010	Immigrants (Haiti)	20230103	20230103
Mauro Vieira	CAMEO_040	Tony Blinken	20230103	20230103
Tony Blinken	CAMEO_040	Mauro Vieira	20230103	20230103
Head of Government (South Africa)	CAMEO_010	South Africa	20230103	20230103
Protester (Bolivia)	CAMEO_141	Unspecified Actor	20230103	20230103
Gauteng High Court	CAMEO_100	Nkosazana Dlamini Zuma	20230103	20230103
South Africa	CAMEO_100	Nkosazana Dlamini Zuma	20230103	20230103
Activist (South Africa)	CAMEO_017	Citizen (South Africa)	20230103	20230103
Immigrants (Haiti)	CAMEO_042	United States	20230103	20230103
United States	CAMEO_043	Immigrants (Haiti)	20230103	20230103
Recep Tayyip Erdoğan	CAMEO_036	Citizen (Ukraine)	20230103	20230103
Recep Tayyip Erdoğan	CAMEO_036	Vladimir Putin	20230103	20230103
Government (Russia)	CAMEO_020	Xi Jinping	20230103	20230103
Government (Russia)	CAMEO_036	Xi Jinping	20230103	20230103
United States	CAMEO_032	Ukraine	20230103	20230103
Defense / Security Ministry (Ukraine)	CAMEO_051	Poland	20230103	20230103
Mateusz Morawiecki	CAMEO_010	Poland	20230103	20230103
Joseph Robinette Biden	CAMEO_046	Fumio Kishida	20230103	20230103
Fumio Kishida	CAMEO_046	Joseph Robinette Biden	20230103	20230103
Police (India)	CAMEO_073	Citizen (India)	20230103	20230103
Police (Yemen)	CAMEO_010	Honda	20230103	20230103
Police (Czech Republic)	CAMEO_112	Member of Parliament (Czech Republic)	20230103	20230103
Police (Peru)	CAMEO_173	Women (Peru)	20230103	20230103
Police (Peru)	CAMEO_173	Citizen (Peru)	20230103	20230103
Criminal (Germany)	CAMEO_042	Ecuador	20230103	20230103
Ecuador	CAMEO_043	Criminal (Germany)	20230103	20230103
Citizen (Thailand)	CAMEO_020	Health Ministry (Thailand)	20230103	20230103
Thailand	CAMEO_050	Russia	20230103	20230103
Russia	CAMEO_050	Thailand	20230103	20230103
Australia	CAMEO_073	Citizen (Australia)	20230103	20230103
Citizen (Peru)	CAMEO_141	Unspecified Actor	20230103	20230103
Protester (Peru)	CAMEO_141	Unspecified Actor	20230103	20230103
Police (India)	CAMEO_173	Criminal (India)	20230103	20230103
India	CAMEO_0841	Citizen (India)	20230103	20230103
Government (India)	CAMEO_111	Rahul Gandhi	20230103	20230103
Government (India)	CAMEO_190	Rahul Gandhi	20230103	20230103
Bharatiya Janata	CAMEO_010	Rahul Gandhi	20230103	20230103
Criminal (India)	CAMEO_193	Citizen (India)	20230103	20230103
Citizen (India)	CAMEO_113	Lawmaker (India)	20230103	20230103
Arvind Kejriwal	CAMEO_010	Government (India)	20230103	20230103
Citizen (India)	CAMEO_036	Mukesh Ambani	20230103	20230103
Mukesh Ambani	CAMEO_036	Citizen (India)	20230103	20230103
Lawyer/Attorney (India)	CAMEO_073	Citizen (India)	20230103	20230103
Police (Malaysia)	CAMEO_1821	Children (Malaysia)	20230103	20230103
Domestic Affairs (Canada)	CAMEO_010	Canada	20230103	20230103
Business (Peru)	CAMEO_010	Peru	20230103	20230103
Bishop (Czech Republic)	CAMEO_036	Holy See (Vatican City State)	20230103	20230103
Citizen (Czech Republic)	CAMEO_100	Ministry (Czech Republic)	20230103	20230103
Brno	CAMEO_173	Citizen (Czech Republic)	20230103	20230103
National Liberation Army	CAMEO_011	Gustavo Petro	20230103	20230103
Democratic Party	CAMEO_130	Domestic Affairs (South Korea)	20230103	20230103
Democratic Party	CAMEO_020	Head of Government (South Korea)	20230103	20230103
Conservative Party of Canada	CAMEO_010	Canada	20230103	20230103
Daniel Scioli	CAMEO_040	Mauro Vieira	20230103	20230103
Mauro Vieira	CAMEO_040	Daniel Scioli	20230103	20230103
Head of Government (Brazil)	CAMEO_042	Argentina	20230103	20230103
Argentina	CAMEO_043	Head of Government (Brazil)	20230103	20230103
Daniel Scioli	CAMEO_040	Fernando Haddad	20230103	20230103
Fernando Haddad	CAMEO_040	Daniel Scioli	20230103	20230103
Chinese Communist Party	CAMEO_010	New Party (China)	20230103	20230103
United States	CAMEO_011	South Korea	20230103	20230103
European Parliament	CAMEO_010	Head of Government (Belgium)	20230103	20230103
Xi Jinping	CAMEO_032	Brazil	20230103	20230103
Head of Government (Turkmenistan)	CAMEO_036	Xi Jinping	20230103	20230103
Xi Jinping	CAMEO_042	Turkmenistan	20230103	20230103
Turkmenistan	CAMEO_043	Xi Jinping	20230103	20230103
Head of Government (Turkmenistan)	CAMEO_042	China	20230103	20230103
China	CAMEO_043	Head of Government (Turkmenistan)	20230103	20230103
China	CAMEO_032	World Health Organization	20230103	20230103
China	CAMEO_032	Unidentified State Actor	20230103	20230103
Head of Government (Philippines)	CAMEO_040	Xi Jinping	20230103	20230103
Xi Jinping	CAMEO_040	Head of Government (Philippines)	20230103	20230103
Head of Government (Philippines)	CAMEO_042	China	20230103	20230103
Head of Government (Philippines)	CAMEO_050	Xi Jinping	20230103	20230103
China	CAMEO_043	Head of Government (Philippines)	20230103	20230103
Lawmaker (Russia)	CAMEO_112	Citizen (Russia)	20230103	20230103
Citizen (China)	CAMEO_020	Citizen (Marshall Islands)	20230103	20230103
Xi Jinping	CAMEO_051	Luiz Inacio Lula Da Silva	20230103	20230103
Xi Jinping	CAMEO_010	China	20230103	20230103
Military (Ukraine)	CAMEO_193	Citizen (Ukraine)	20230103	20230103
China	CAMEO_070	Nepal	20230103	20230103
Huanqiu Shibao	CAMEO_020	Scholar (China)	20230103	20230103
Head of Government (Philippines)	CAMEO_042	United States	20230103	20230103
United States	CAMEO_043	Head of Government (Philippines)	20230103	20230103
Head of Government (Philippines)	CAMEO_036	China	20230103	20230103
Ferdinand Marcos, Jr.	CAMEO_042	China	20230103	20230103
China	CAMEO_043	Ferdinand Marcos, Jr.	20230103	20230103
Foreign Affairs (China)	CAMEO_010	China	20230103	20230103
Head of Government (China)	CAMEO_036	China	20230103	20230103
Luiz Inacio Lula Da Silva	CAMEO_036	Argentina	20230103	20230103
Luiz Inacio Lula Da Silva	CAMEO_036	United States	20230103	20230103
Luiz Inacio Lula Da Silva	CAMEO_036	Portugal	20230103	20230103
Luiz Inacio Lula Da Silva	CAMEO_036	China	20230103	20230103
Ukraine	CAMEO_190	Russia	20230103	20230103
Military (Ukraine)	CAMEO_111	Russia	20230103	20230103
China	CAMEO_042	Canada	20230103	20230103
Hong Kong	CAMEO_042	Canada	20230103	20230103
Canada	CAMEO_043	China	20230103	20230103
Canada	CAMEO_043	Hong Kong	20230103	20230103
Kemal Kilicdaroglu	CAMEO_111	Justice and Development Party	20230103	20230103
Kemal Kilicdaroglu	CAMEO_111	Nationalist Movement Party	20230103	20230103
Kemal Kilicdaroglu	CAMEO_111	Local Media (Turkey)	20230103	20230103
Kemal Kilicdaroglu	CAMEO_112	Recep Tayyip Erdoğan	20230103	20230103
Kemal Kilicdaroglu	CAMEO_112	Devlet Bahçeli	20230103	20230103
Other Authorities / Officials (Colombia)	CAMEO_020	Germany	20230103	20230103
Military (Nigeria)	CAMEO_190	Criminal (Nigeria)	20230103	20230103
Military (Nigeria)	CAMEO_190	Government (Nigeria)	20230103	20230103
Military (Nigeria)	CAMEO_0214	Citizen (Nigeria)	20230103	20230103
National Liberation Army	CAMEO_010	Guerrilla (Colombia)	20230103	20230103
Government (Colombia)	CAMEO_120	Guerrilla (Colombia)	20230103	20230103
Government (Colombia)	CAMEO_032	Armed Band (Colombia)	20230103	20230103
Armed Band (Colombia)	CAMEO_057	Government (Colombia)	20230103	20230103
Sweden	CAMEO_021	North Atlantic Treaty Organization	20230103	20230103
Finland	CAMEO_021	North Atlantic Treaty Organization	20230103	20230103
Luiz Inacio Lula Da Silva	CAMEO_042	United States	20230103	20230103
Luiz Inacio Lula Da Silva	CAMEO_042	Portugal	20230103	20230103
Luiz Inacio Lula Da Silva	CAMEO_042	China	20230103	20230103
United States	CAMEO_043	Luiz Inacio Lula Da Silva	20230103	20230103
Portugal	CAMEO_043	Luiz Inacio Lula Da Silva	20230103	20230103
China	CAMEO_043	Luiz Inacio Lula Da Silva	20230103	20230103
Lawyer/Attorney (Mexico)	CAMEO_010	Police (Mexico)	20230103	20230103
Foreign Affairs (Japan)	CAMEO_010	Mikhail Sergeyevich Gorbachev	20230103	20230103
United States	CAMEO_010	Mikhail Sergeyevich Gorbachev	20230103	20230103
International	CAMEO_010	Mikhail Sergeyevich Gorbachev	20230103	20230103
Guerrilla (Chile)	CAMEO_160	Communist Party (Chile)	20230103	20230103
Gustavo Petro	CAMEO_0871	National Liberation Army	20230103	20230103
Gustavo Petro	CAMEO_0871	Dissident (Revolutionary Armed Forces of Colombia)	20230103	20230103
Gustavo Petro	CAMEO_0871	Unidentified State Actor	20230103	20230103
Reserve Personnel (Russia)	CAMEO_154	Russia	20230103	20230103
High Ranking Military Personnel (Iraq)	CAMEO_090	Military (Iraq)	20230103	20230103
Agence France-Presse	CAMEO_010	Other Authorities / Officials (Iraq)	20230103	20230103
Other Authorities / Officials (Iraq)	CAMEO_173	Criminal (Iraq)	20230103	20230103
Foreign Affairs (Jordan)	CAMEO_040	Foreign Affairs (Israel)	20230103	20230103
Foreign Affairs (Israel)	CAMEO_040	Foreign Affairs (Jordan)	20230103	20230103
Head of Government (Jordan)	CAMEO_017	Abdul Salam al-Majali	20230103	20230103
Men (Jordan)	CAMEO_017	Abdul Salam al-Majali	20230103	20230103
Citizen (Russia)	CAMEO_141	Unspecified Actor	20230103	20230103
Member of the Judiciary (Iran)	CAMEO_1243	Citizen (Iran)	20230103	20230103
Activist (Tunisia)	CAMEO_141	Unspecified Actor	20230103	20230103
Foreign Affairs (Lebanon)	CAMEO_053	Israel	20230103	20230103
Foreign Affairs (Lebanon)	CAMEO_111	Ministry (Israel)	20230103	20230103
Media Personnel (Jordan)	CAMEO_020	Citizen (Jordan)	20230103	20230103
Cabinet / Council of Ministers / Advisors (Jordan)	CAMEO_051	Business (Jordan)	20230103	20230103
Police (Jordan)	CAMEO_173	Criminal (Jordan)	20230103	20230103
Military Personnel - Special (Jordan)	CAMEO_190	Jordan	20230103	20230103
Environment Department/Ministry (United Kingdom)	CAMEO_010	Government (United Kingdom)	20230103	20230103
Israeli Defense Forces	CAMEO_190	Children (Palestinian Territory, Occupied)	20230103	20230103
Iran	CAMEO_173	Indigenous People (France)	20230103	20230103
Iran	CAMEO_173	Citizen (Belgium)	20230103	20230103
Police (Iran)	CAMEO_173	Women (Iran)	20230103	20230103
Muhammad Ishtayyah	CAMEO_020	Citizen (Palestinian Territory, Occupied)	20230103	20230103
Ukraine	CAMEO_190	Education (Russia)	20230103	20230103
Russia	CAMEO_017	Citizen (Russia)	20230103	20230103
Citizen (India)	CAMEO_017	Citizen (Russia)	20230103	20230103
Saudi Arabia	CAMEO_111	Israel	20230103	20230103
United Arab Emirates	CAMEO_111	Israel	20230103	20230103
Ukraine	CAMEO_036	European Union	20230103	20230103
European Union	CAMEO_036	Ukraine	20230103	20230103
Mevlut Cavusoglu	CAMEO_040	People Associated with the Opposition (Syrian National Council)	20230103	20230103
People Associated with the Opposition (Syrian National Council)	CAMEO_040	Mevlut Cavusoglu	20230103	20230103
Ministry of Defense	CAMEO_042	Russia	20230103	20230103
Turkey	CAMEO_046	Syria	20230103	20230103
Syria	CAMEO_046	Turkey	20230103	20230103
Russia	CAMEO_043	Ministry of Defense	20230103	20230103
Israel	CAMEO_010	Ministry (Israel)	20230103	20230103
Benjamin Netanyahu	CAMEO_010	Iran	20230103	20230103
United States	CAMEO_195	Qasem Soleimani	20230103	20230103
Head of Government (Peru)	CAMEO_051	Police (Peru)	20230103	20230103
Government (Pakistan)	CAMEO_174	Media Personnel (Pakistan)	20230103	20230103
Health Ministry (Malaysia)	CAMEO_100	Citizen (Malaysia)	20230103	20230103
Joseph Robinette Biden	CAMEO_043	Fumio Kishida	20230103	20230103
Joseph Robinette Biden	CAMEO_051	Fumio Kishida	20230103	20230103
Fumio Kishida	CAMEO_042	Joseph Robinette Biden	20230103	20230103
Religion (Peru)	CAMEO_0241	Head of Government (Peru)	20230103	20230103
Religion (Peru)	CAMEO_1411	Head of Government (Peru)	20230103	20230103
Government (Peru)	CAMEO_010	Police (Peru)	20230103	20230103
Media Personnel (China)	CAMEO_010	China	20230103	20230103
United States	CAMEO_020	Benjamin Netanyahu	20230103	20230103
Russia	CAMEO_190	Ukraine	20230103	20230103
Member of Legislative (Govt) (Bahrain)	CAMEO_040	Health Ministry (Bahrain)	20230103	20230103
Health Ministry (Bahrain)	CAMEO_040	Member of Legislative (Govt) (Bahrain)	20230103	20230103
Other Authorities / Officials (Greece)	CAMEO_0214	Panama	20230103	20230103
Recep Tayyip Erdoğan	CAMEO_010	Employee (Turkey)	20230103	20230103
Government Official (India)	CAMEO_010	Government (India)	20230103	20230103
Armed Forces of the Russian Federation	CAMEO_010	BBC	20230103	20230103
Bharatiya Janata	CAMEO_190	Citizen (India)	20230103	20230103
Citizen (Australia)	CAMEO_180	Police (Australia)	20230103	20230103
France	CAMEO_032	Bangladesh	20230103	20230103
Public Courts (Bangladesh)	CAMEO_0841	Citizen (Bangladesh)	20230103	20230103
United Kingdom	CAMEO_017	Legislature (Bangladesh)	20230103	20230103
Presidential Press Service (Bangladesh)	CAMEO_051	Ministry (Bangladesh)	20230103	20230103
Armed Forces of Ukraine	CAMEO_190	Military (Russia)	20230103	20230103
Ministry of Defence	CAMEO_010	Armed Forces of Ukraine	20230103	20230103
Government (Iraq)	CAMEO_080	United States	20230103	20230103
Iran	CAMEO_173	Women (Iran)	20230103	20230103
Other Authorities / Officials (Iran)	CAMEO_173	Citizen (Iran)	20230103	20230103
Military Personnel (Philippines)	CAMEO_010	Criminal (Philippines)	20230103	20230103
High Ranking Military Personnel (Philippines)	CAMEO_010	New People's Army	20230103	20230103
Governor (Yemen)	CAMEO_010	Yemen	20230103	20230103
Alberto Fernández	CAMEO_040	Luiz Inacio Lula Da Silva	20230103	20230103
Alberto Fernández	CAMEO_051	Brazil	20230103	20230103
Luiz Inacio Lula Da Silva	CAMEO_040	Alberto Fernández	20230103	20230103
Jair Bolsonaro	CAMEO_111	Unidentified State Actor	20230103	20230103
Police (Colombia)	CAMEO_173	Citizen (Colombia)	20230103	20230103
Oluṣẹgun Ọbasanjọ	CAMEO_020	Citizen (Nigeria)	20230103	20230103
Venezuela	CAMEO_030	National Liberation Army	20230103	20230103
Citizen (Israel)	CAMEO_012	Party Member (Israel)	20230103	20230103
Human Rights Watch	CAMEO_012	Republic of Artsakh	20230103	20230103
Holy See (Vatican City State)	CAMEO_012	Republic of Artsakh	20230103	20230103
Citizen (France)	CAMEO_111	Citizen (Israel)	20230103	20230103
Syria	CAMEO_112	Israel	20230103	20230103
State Media (Syria)	CAMEO_010	Syria	20230103	20230103
Information / Communication / Transparency Ministry (Syria)	CAMEO_010	Syria	20230103	20230103
European Union	CAMEO_0333	China	20230103	20230103
European Union	CAMEO_073	China	20230103	20230103
Ferdinand Marcos, Jr.	CAMEO_032	China	20230103	20230103
Philippines	CAMEO_040	Xi Jinping	20230103	20230103
Xi Jinping	CAMEO_040	Philippines	20230103	20230103
Mahdi al-Mashat	CAMEO_042	Yemeni Armed Forces	20230103	20230103
Yemeni Armed Forces	CAMEO_043	Mahdi al-Mashat	20230103	20230103
Mahdi al-Mashat	CAMEO_040	Yemeni Armed Forces	20230103	20230103
Yemeni Armed Forces	CAMEO_040	Mahdi al-Mashat	20230103	20230103
Protester (Bolivia)	CAMEO_141	Unspecified Actor	20230104	20230104
Employee (United Kingdom)	CAMEO_143	Unspecified Actor	20230104	20230104
Government (United States)	CAMEO_046	Government (Israel)	20230104	20230104
Government (Israel)	CAMEO_046	Government (United States)	20230104	20230104
Joseph Robinette Biden	CAMEO_036	Fumio Kishida	20230104	20230104
Canada	CAMEO_0333	Ukraine	20230104	20230104
Justin Trudeau	CAMEO_013	Ukraine	20230104	20230104
Israeli Defense Forces	CAMEO_193	Citizen (Palestinian Territory, Occupied)	20230104	20230104
Israeli Defense Forces	CAMEO_190	Citizen (Palestinian Territory, Occupied)	20230104	20230104
Citizen (Palestinian Territory, Occupied)	CAMEO_180	Citizen (Israel)	20230104	20230104
Defense / Security Ministry (Russia)	CAMEO_010	Ukraine	20230104	20230104
Men (Ireland)	CAMEO_142	Unspecified Actor	20230104	20230104
Fianna Fáil	CAMEO_030	Fine Gael	20230104	20230104
Fine Gael	CAMEO_030	Fianna Fáil	20230104	20230104
Protester (India)	CAMEO_141	Unspecified Actor	20230104	20230104
Police (Malaysia)	CAMEO_1821	Children (Malaysia)	20230104	20230104
Philippines	CAMEO_050	China	20230104	20230104
China	CAMEO_050	Philippines	20230104	20230104
France	CAMEO_114	Muslim (France)	20230104	20230104
France	CAMEO_114	Citizen (France)	20230104	20230104
Ferdinand Marcos, Jr.	CAMEO_042	China	20230104	20230104
China	CAMEO_043	Ferdinand Marcos, Jr.	20230104	20230104
